date,open,high,low,close,volume,sma5,ema5,ema20,disparity,Slow_k,Slow_d,MACD,RSI,Diff,BPS,PER,PBR,EPS,DIV,DPS,3,6,9,KODEX국채선물10년,TIGER 국채3년,KOSEF 미국달러선물
2014-05-30,29400.0,29639.0,28859.0,28860.0,316621.0,28660.0,28577.896692674454,27831.33817588251,200.0,69.78061580037364,54.06675115196898,468.93750993245703,38.58267716535433,-340.0,848999,7.29,1.7,197841,0.99,14300,0.0,0.0,0.0,56430,94581,10185
2014-06-02,28860.0,29160.0,28780.0,29100.0,148789.0,28792.0,28664.913910562045,27891.750643697625,308.0,69.50808691779123,65.01329077760717,502.0403169932324,61.19402985074626,240.0,848999,7.35,1.71,197841,0.98,14300,0.0,0.0,0.0,56350,94567,10213
2014-06-03,29680.0,29900.0,29300.0,29400.0,344685.0,29044.0,28787.428258801705,27963.57204161679,356.0,62.50417034638408,67.26429102151626,577.4978730935909,94.77124183006536,300.0,848999,7.43,1.73,197841,0.97,14300,0.0,0.0,0.0,56295,94571,10189
2014-06-05,29320.0,29600.0,29000.0,29140.0,270141.0,29140.0,28846.190215668088,28019.592420587418,0.0,56.319721883454605,62.77732638254324,542.7739268336954,100.0,-260.0,848999,7.36,1.72,197841,0.98,14300,0.0,0.0,0.0,56185,94559,10171
2014-06-09,29400.0,29459.0,28040.0,28180.0,445392.0,28936.0,28735.15851305674,28027.230876749923,-756.0,36.86665714047562,51.8968497901047,276.0269774441258,72.58064516129032,-960.0,848999,7.12,1.66,197841,1.01,14300,0.0,0.0,0.0,56255,94594,10142
2014-06-10,28419.0,28760.0,28100.0,28720.0,184282.0,28908.0,28732.632094213954,28060.219882618978,-188.0,25.40962621607785,39.53200174666929,234.94065948075877,67.41573033707866,540.0,848999,7.26,1.69,197841,1.0,14300,0.0,0.0,0.0,56380,94625,10142
2014-06-11,28239.0,28600.0,28239.0,28440.0,172515.0,28776.0,28683.86007851163,28078.30465011331,-336.0,21.86379928315414,28.0466942132358,136.03333564631976,48.87640449438203,-280.0,848999,7.19,1.67,197841,1.01,14300,0.0,0.0,0.0,56430,94647,10129
2014-06-12,28600.0,28600.0,28020.0,28260.0,258863.0,28548.0,28613.216732093024,28086.956809631723,-288.0,24.418129848917943,23.897185116049908,29.199288392333983,13.953488372093034,-180.0,848999,7.14,1.66,197841,1.01,14300,0.0,0.0,0.0,56575,94724,10147
2014-06-13,28040.0,28080.0,27260.0,27340.0,371781.0,28188.0,28401.01394341085,28051.387437744495,-848.0,13.444422347463224,19.908783826511698,-255.2148762495126,0.0,-920.0,848999,6.91,1.61,197841,1.05,14300,0.0,0.0,0.0,56625,94881,10161
2014-06-16,27599.0,27639.0,27240.0,27480.0,306399.0,28048.0,28247.51161950904,28024.178512137612,-568.0,11.53912146083806,16.46722455240634,-385.33088424777816,0.0,140.0,848999,6.94,1.62,197841,1.04,14300,0.0,0.0,0.0,56625,94903,10176
2014-06-17,27200.0,27559.0,27020.0,27480.0,269535.0,27800.0,28119.59301625753,27998.26524965487,-320.0,16.180471671808522,13.721338493369865,-451.58082925474446,0.0,0.0,848999,6.94,1.62,197841,1.04,14300,0.0,0.0,0.0,56715,94908,10198
2014-06-18,27460.0,27519.0,27120.0,27160.0,220887.0,27544.0,27959.660846881277,27958.34785681416,-384.0,17.921385742838122,15.213659625161498,-553.3956903937142,0.0,-320.0,848999,6.86,1.6,197841,1.05,14300,0.0,0.0,0.0,56715,94922,10198
2014-06-19,26899.0,26980.0,26399.0,26460.0,446794.0,27184.0,27709.717372401064,27886.99795887063,-724.0,13.867825309929557,15.98989424152533,-763.9063783698039,0.0,-700.0,848999,6.69,1.56,197841,1.08,14300,0.0,0.0,0.0,56885,95031,10152
2014-06-20,26600.0,26600.0,25920.0,26020.0,478053.0,26920.0,27428.09781033422,27798.093294162503,-900.0,6.102295846474455,12.630502299747306,-971.391987676976,0.0,-440.0,848999,6.58,1.53,197841,1.1,14300,0.0,0.0,0.0,57000,95073,10171
2014-06-23,26420.0,26640.0,26320.0,26440.0,249765.0,26712.0,27263.414841945185,27733.42218491667,-272.0,13.724263548299433,11.23146156823441,-965.7041968566373,0.0,420.0,848999,6.68,1.56,197841,1.08,14300,0.0,0.0,0.0,57120,95115,10152
2014-06-24,26800.0,27079.0,26640.0,26900.0,237817.0,26596.0,27202.845701620987,27693.735414206352,304.0,32.94410115005257,17.590220181608746,-822.0923802711441,0.0,460.0,848999,6.8,1.58,197841,1.06,14300,0.0,0.0,0.0,57050,95105,10157
2014-06-25,26600.0,26660.0,26360.0,26400.0,204638.0,26444.0,27069.038084684158,27632.128965910815,-44.0,44.80999357736054,30.492786091904108,-828.4188280363596,0.0,-500.0,848999,6.67,1.55,197841,1.08,14300,0.0,0.0,0.0,57245,95062,10181
2014-06-26,26180.0,26860.0,26140.0,26500.0,255306.0,26452.0,26974.198403903465,27578.21806277221,48.0,50.915486257139094,42.889860328184,-782.1262464332722,1.0695187165775337,100.0,848999,6.7,1.56,197841,1.08,14300,0.0,0.0,0.0,57090,95026,10147
2014-06-27,26140.0,26379.0,26120.0,26220.0,179061.0,26492.0,26848.49866991955,27513.54101216401,-272.0,33.96189408545897,43.22912463998613,-796.040998912893,9.160305343511453,-280.0,848999,6.63,1.54,197841,1.09,14300,0.0,0.0,0.0,57250,95140,10115
2014-06-30,26199.0,26479.0,26180.0,26440.0,177621.0,26492.0,26780.415558266293,27462.42001158477,-52.0,31.27958702547923,38.71898912269236,-726.7819290144798,15.189873417721529,220.0,848999,6.68,1.56,197841,1.08,14300,0.0,0.0,0.0,57300,95193,10095
2014-07-01,26160.0,26279.0,26020.0,26200.0,174508.0,26352.0,26683.67963188858,27402.304772937878,-152.0,21.74139728884256,28.99429279992685,-719.0770319641852,14.117647058823522,-240.0,848999,6.62,1.54,197841,1.09,14300,0.0,0.0,0.0,57345,95193,10090
2014-07-02,26340.0,26620.0,26120.0,26600.0,222785.0,26392.0,26669.733026573816,27364.099783750356,208.0,41.28142741281429,31.434137242378625,-596.3636962206983,38.59649122807018,400.0,848999,6.72,1.57,197841,1.08,14300,0.0,0.0,0.0,57640,95399,10076
2014-07-03,26720.0,26720.0,26320.0,26360.0,170861.0,26364.0,26618.110855478182,27316.285508333673,-4.0,46.34920634920636,36.457343683621,-560.5568049398426,32.25806451612904,-240.0,848999,6.66,1.55,197841,1.08,14300,0.0,0.0,0.0,57710,95417,10071
2014-07-04,26440.0,26520.0,26060.0,26120.0,119577.0,26344.0,26535.09237956515,27259.319531746354,-224.0,43.96825396825398,43.86629591009147,-578.3064005183733,17.54385964912281,-240.0,848999,6.6,1.54,197841,1.09,14300,0.0,0.0,0.0,57705,95427,10076
2014-07-07,25820.0,26020.0,25800.0,25840.0,188741.0,26224.0,26419.243649637625,27191.732887377482,-384.0,22.401656314699807,37.573038877386644,-637.3202391048435,11.494252873563227,-280.0,848999,6.53,1.52,197841,1.11,14300,0.0,0.0,0.0,57615,95408,10090
2014-07-08,25880.0,26380.0,25740.0,25900.0,241464.0,26164.0,26332.703041364686,27130.221797502363,-264.0,11.653356994971915,26.0077557593085,-638.3977849473231,14.925373134328368,60.0,848999,6.55,1.53,197841,1.1,14300,0.0,0.0,0.0,57495,95322,10105
2014-07-09,25740.0,26160.0,25660.0,26160.0,236598.0,26076.0,26303.91920113724,27084.020759526058,84.0,22.614722673318727,18.88991199433008,-556.8763749809732,0.0,260.0,848999,6.61,1.54,197841,1.09,14300,0.0,0.0,0.0,57485,95369,10100
2014-07-10,26160.0,26220.0,26040.0,26120.0,179204.0,26028.0,26273.2660009477,27038.115009072437,92.0,38.99490467534097,24.420994781210467,-499.5499253193266,0.0,-40.0,848999,6.6,1.54,197841,1.09,14300,0.0,0.0,0.0,57820,95559,10110
2014-07-11,26000.0,26040.0,25640.0,25680.0,215592.0,25940.0,26174.388334123083,26973.442865783272,-260.0,35.35452960639447,32.32138565168466,-553.8752437672483,0.0,-440.0,848999,6.49,1.51,197841,1.11,14300,0.0,0.0,0.0,57865,95541,10176
2014-07-14,25960.0,26000.0,25720.0,25720.0,141643.0,25916.0,26098.65694510257,26913.755110269783,-196.0,23.234862769746503,32.52809901716058,-559.5357455686208,0.0,40.0,848999,6.5,1.51,197841,1.11,14300,0.0,0.0,0.0,57880,95568,10176
2014-07-15,26000.0,26459.0,25940.0,26400.0,239521.0,26016.0,26148.880787585476,26889.29058120932,384.0,36.33743633743635,31.642276237859036,-383.2822150498105,28.735632183908052,680.0,848999,6.67,1.55,197841,1.08,14300,0.0,0.0,0.0,57955,95532,10264
